batch_time_avg,batch_time_cv_percent,batch_time_max,batch_time_max_min_ratio,batch_time_min,batches_per_second,cell_sets_per_sec,cumulative_flops,cumulative_flops_val_sync,decoder_loss,epoch,flops_per_batch,mfu (%),step,train/gradient_norm,train_loss,val/decoder_loss,val_loss
,,,,,,,1469626139541504.0,,1.0348516702651978,10,,,1499,1.8854917287826538,0.058763738721609116,,
0.0645633265376091,41.95730209350586,0.15880894660949707,6.854994773864746,0.023166894912719727,15.488668441772461,374.963623046875,1518613596995584.0,,0.8113527297973633,10,,9.566950798034668,1549,0.9226557016372681,0.043241940438747406,,
0.07804166525602341,28.07245635986328,0.1365187168121338,2.942133665084839,0.046401262283325195,12.813667297363281,287.4725341796875,1567601188667392.0,,0.831626296043396,10,,7.334672927856445,1599,1.367251992225647,0.048144400119781494,,
,,,,,,180.07164001464844,1616588780339200.0,,1.0347801446914673,11,,2.7644994258880615,1649,1.430392861366272,0.06117726489901543,,
0.07413104176521301,89.33731079101562,0.6554827690124512,29.35680389404297,0.02232813835144043,13.489625930786133,336.4808654785156,1665576237793280.0,,0.8254702687263489,11,,8.585087776184082,1699,1.8880454301834106,0.04947327822446823,,
0.08316588401794434,27.714717864990234,0.15346527099609375,3.570228099822998,0.042984724044799805,12.024161338806152,449.142822265625,1714563829465088.0,,1.0968576669692993,11,,11.459583282470703,1749,1.6052254438400269,0.06528667360544205,,
,,,,,,195.2930450439453,1763551286919168.0,,0.9541995525360107,12,,2.9981815814971924,1799,1.595948338508606,0.062365442514419556,,
0.05911140888929367,36.73781967163086,0.11736273765563965,5.152182579040527,0.022779226303100586,16.917207717895508,267.4493713378906,1812538878590976.0,,1.0473498106002808,12,,6.823794841766357,1849,3.0506742000579834,0.13375191390514374,,
0.07905988395214081,27.650514602661133,0.1399226188659668,3.066943407058716,0.045622825622558594,12.648639678955078,400.8660888671875,1861526470262784.0,,1.0828135013580322,12,,10.227834701538086,1899,2.5126888751983643,0.06712882220745087,,
,,,,,,212.58006286621094,1910513927716864.0,,0.996614933013916,13,,3.263575792312622,1949,2.169048309326172,0.05578606575727463,,
0.061448629945516586,41.20995330810547,0.1526026725769043,6.718682289123535,0.022713184356689453,16.27375602722168,577.75390625,1959501519388672.0,,0.8758853077888489,13,,14.741011619567871,1999,1.1396328210830688,0.0440870076417923,,
,,,,,,,,1959501519388672.0,,13,,,1999,,,1.5422875881195068,0.05723416060209274
0.07187599688768387,29.05838966369629,0.11060857772827148,3.4538605213165283,0.03202462196350098,13.912850379943848,549.4053955078125,2008488976842752.0,,1.0037959814071655,13,,14.017716407775879,2049,1.2777377367019653,0.05376496911048889,,
,,,,,,203.512939453125,2057476568514560.0,,1.2431929111480713,14,,3.124375343322754,2099,1.5486341714859009,0.05911678448319435,,
0.07618106156587601,58.23103332519531,0.44826674461364746,18.364952087402344,0.024408817291259766,13.126622200012207,322.66552734375,2106464160186368.0,,0.8623838424682617,14,,8.232598304748535,2149,1.0207436084747314,0.045434195548295975,,
0.07489238679409027,30.33138656616211,0.1496288776397705,4.137994766235352,0.03615975379943848,13.352492332458496,334.6272277832031,2155451617640448.0,,1.104942798614502,14,,8.53779411315918,2199,1.2744460105895996,0.05687342584133148,,
,,,,,,217.71165466308594,2204439209312256.0,,0.8154940605163574,15,,3.3423571586608887,2249,1.2565010786056519,0.04239843785762787,,
0.0667649358510971,41.97266387939453,0.1369774341583252,6.1544599533081055,0.02225661277770996,14.977922439575195,459.2919921875,2253426800984064.0,,0.8857982158660889,15,,11.718533515930176,2299,1.4669158458709717,0.046000584959983826,,
0.08750145137310028,24.04865837097168,0.14507770538330078,2.7304749488830566,0.05313277244567871,11.42838191986084,425.80010986328125,2302414124220416.0,,0.7020385265350342,15,,10.864009857177734,2349,1.233638882637024,0.05077031999826431,,
,,,,,,203.5120086669922,2351401715892224.0,,0.8625982999801636,16,,3.124361276626587,2399,1.4508458375930786,0.049976445734500885,,
0.06221755966544151,36.93991470336914,0.12343692779541016,5.546613693237305,0.022254467010498047,16.072633743286133,254.82533264160156,2400389307564032.0,,0.8872749209403992,16,,6.5017008781433105,2449,1.2631436586380005,0.046891313046216965,,
0.07489435374736786,30.96734619140625,0.12837553024291992,3.362156391143799,0.03818249702453613,13.352141380310059,574.6295776367188,2449376899235840.0,,0.9134196043014526,16,,14.661295890808105,2499,2.7243077754974365,0.06513230502605438,,
,,,,,,210.78941345214844,2498364490907648.0,,0.9413936138153076,17,,3.2360854148864746,2549,2.0938384532928467,0.0597248412668705,,
0.06139173358678818,43.27457046508789,0.1395401954650879,6.199607849121094,0.022507905960083008,16.288837432861328,502.0833740234375,2547351814144000.0,,1.2805006504058838,17,,12.81032657623291,2599,2.3660714626312256,0.08777245879173279,,
0.0703047662973404,24.733570098876953,0.11879920959472656,2.8864879608154297,0.04115700721740723,14.223786354064941,370.03143310546875,2596339405815808.0,,0.8886221647262573,17,,9.441108703613281,2649,1.2791692018508911,0.06301040947437286,,
,,,,,,216.16146850585938,2645326997487616.0,,1.0286465883255005,18,,3.31855845451355,2699,1.8659206628799438,0.057759225368499756,,
0.06597726792097092,34.42608642578125,0.15330100059509277,6.693708896636963,0.022902250289916992,15.15673542022705,398.3580627441406,2694314589159424.0,,0.8820170164108276,18,,10.163844108581543,2749,2.1219048500061035,0.05190309137105942,,
0.07726278901100159,31.47640609741211,0.1498727798461914,4.0810747146606445,0.03672385215759277,12.942841529846191,501.1446228027344,2743302180831232.0,,0.9487178921699524,18,,12.786375045776367,2799,1.685178518295288,0.06041037663817406,,
,,,,,,187.6343994140625,2792289504067584.0,,0.8528503179550171,19,,2.8806045055389404,2849,2.135025978088379,0.05551854148507118,,
0.06838703155517578,95.11000061035156,0.6527607440948486,29.24394989013672,0.022321224212646484,14.622655868530273,390.1160888671875,2841277095739392.0,,1.1426119804382324,19,,9.953556060791016,2899,1.3630112409591675,0.07014023512601852,,
0.07529174536466599,32.1459846496582,0.15984010696411133,4.761356353759766,0.033570289611816406,13.281667709350586,464.8418884277344,2890264687411200.0,,0.8826056718826294,19,,11.860135078430176,2949,2.7355854511260986,0.05689220875501633,,
,,,,,,202.85037231445312,2939252279083008.0,,0.8935446739196777,20,,3.114203453063965,2999,1.7321199178695679,0.06984762102365494,,
0.061910782009363174,39.84273910522461,0.1275944709777832,5.615222454071045,0.022722959518432617,16.15227508544922,229.96583557128906,2988239870754816.0,,0.8864251375198364,20,,5.867426872253418,3049,1.714784860610962,0.05269205570220947,,
0.07774297147989273,30.2385196685791,0.14016199111938477,4.213966369628906,0.03326129913330078,12.862898826599121,517.8372802734375,3037227193991168.0,,0.9096640348434448,20,,13.21227741241455,3099,2.1992287635803223,0.060107868164777756,,
,,,,,,215.78482055664062,3086214785662976.0,,0.9951958656311035,21,,5.505608081817627,3149,1.6020262241363525,0.05904172360897064,,
0.06390747427940369,41.06675338745117,0.12541460990905762,5.576987266540527,0.022487878799438477,15.647621154785156,494.7163391113281,3135202377334784.0,,0.9674769639968872,21,,12.62236213684082,3199,2.8573668003082275,0.05679553374648094,,
0.07484985142946243,24.986194610595703,0.12576627731323242,3.2518093585968018,0.038675785064697266,13.36008071899414,691.1679077148438,3184189969006592.0,,0.7466141581535339,21,,17.634695053100586,3249,1.1184666156768799,0.04674293473362923,,
,,,,,,257.8705139160156,3233177560678400.0,,0.8395673036575317,22,,6.579396724700928,3299,10.609797477722168,0.05239778384566307,,
0.06991228461265564,78.53886413574219,0.5384669303894043,23.520099639892578,0.022893905639648438,14.303637504577637,260.48529052734375,3282164883914752.0,,1.202060580253601,22,,6.646111011505127,3349,2.3375675678253174,0.0634593591094017,,
0.07759955525398254,31.218544006347656,0.13530492782592773,4.261897563934326,0.03174757957458496,12.886672019958496,825.6475830078125,3331152475586560.0,,1.0599095821380615,22,,21.065855026245117,3399,3.1600182056427,0.06091844290494919,,
,,,,,,289.6495666503906,3380140067258368.0,,0.7964376211166382,23,,7.390218257904053,3449,1.6469955444335938,0.04849272966384888,,
0.0620199590921402,42.093505859375,0.13176393508911133,5.816718101501465,0.022652626037597656,16.123842239379883,643.4387817382812,3429127658930176.0,,0.9878516793251038,23,,16.41691780090332,3499,1.5447636842727661,0.06125714257359505,,
0.07562652230262756,26.18931770324707,0.12192296981811523,3.514508008956909,0.03469133377075195,13.22287368774414,695.6070556640625,3478115250601984.0,,0.8332566022872925,23,,17.747957229614258,3549,1.5460131168365479,0.04871787130832672,,
,,,,,,304.786376953125,3527102573838336.0,,0.7606552839279175,24,,7.776423931121826,3599,2.132315158843994,0.0492677241563797,,
0.06249217689037323,39.80226516723633,0.15740323066711426,7.054441928863525,0.022312641143798828,16.002002716064453,527.6884765625,3576090165510144.0,,0.838498592376709,24,,13.463624954223633,3649,1.943973183631897,0.053005341440439224,,
0.08702743053436279,64.95701599121094,0.44098973274230957,12.56057357788086,0.03510904312133789,11.490630149841309,822.6154174804688,3625077757181952.0,,1.0338873863220215,24,,20.98849105834961,3699,2.83915638923645,0.0671587809920311,,
,,,,,,250.75340270996094,3674065348853760.0,,0.9081603288650513,25,,6.397808074951172,3749,1.9074101448059082,0.05638587102293968,,
0.061321526765823364,40.84356689453125,0.1515049934387207,6.749134540557861,0.022448062896728516,16.30748748779297,280.8370056152344,3723052940525568.0,,1.0242997407913208,25,,7.165371417999268,3799,1.459800362586975,0.05426593869924545,,
0.07807908207178116,27.55240249633789,0.15035009384155273,3.366506576538086,0.04466056823730469,12.807527542114258,957.8325805664062,3772040263761920.0,,0.7496495842933655,25,,24.43846893310547,3849,2.373537302017212,0.04947163537144661,,
,,,,,,261.410888671875,3821027855433728.0,,1.013567566871643,26,,6.669726371765137,3899,1.368151307106018,0.05589454993605614,,
0.06353654712438583,44.84428024291992,0.15160369873046875,6.707581520080566,0.022601842880249023,15.738973617553711,286.6422424316406,3870015447105536.0,,0.7028465270996094,26,,7.313488483428955,3949,0.8844412565231323,0.042020708322525024,,
0.07783306390047073,26.14625358581543,0.12140440940856934,2.641279458999634,0.04596424102783203,12.848011016845703,1186.8206787109375,3919003038777344.0,,0.8439816236495972,26,,30.280948638916016,3999,1.4103821516036987,0.056746311485767365,,
,,,,,,,,3919003038777344.0,,26,,,3999,,,1.4904502630233765,0.06593450903892517
,,,,,,134.8181610107422,3967990630449152.0,,1.0538736581802368,27,,3.4397969245910645,4049,2.15549898147583,0.05980789661407471,,
0.06540150940418243,113.59043884277344,0.7538671493530273,33.47145462036133,0.022522687911987305,15.290167808532715,261.37188720703125,4016977953685504.0,,0.8500834703445435,27,,6.668731689453125,4099,1.6973482370376587,0.05993743985891342,,
0.06928262859582901,26.96710968017578,0.12692499160766602,4.132635593414307,0.03071284294128418,14.433632850646973,825.5313110351562,4065965545357312.0,,0.8124163150787354,27,,21.062889099121094,4149,1.7959907054901123,0.05149224400520325,,
,,,,,,277.9898376464844,4114953137029120.0,,0.8184757828712463,28,,7.0927276611328125,4199,2.0660922527313232,0.05032438412308693,,
0.06105642393231392,45.73577117919922,0.129241943359375,5.537644386291504,0.023338794708251953,16.378293991088867,241.0949249267578,4163940728700928.0,,0.8694701194763184,28,,6.151378631591797,4249,2.068603992462158,0.07781176269054413,,
0.07616190612316132,30.9739933013916,0.13193774223327637,3.6409194469451904,0.036237478256225586,13.129922866821289,547.1107177734375,4212928320372736.0,,0.949913501739502,28,,13.959171295166016,4299,1.0724838972091675,0.056985996663570404,,
,,,,,,253.376953125,4261915643609088.0,,1.2854549884796143,29,,6.464746475219727,4349,2.208599805831909,0.0721188485622406,,
0.05868100747466087,39.267189025878906,0.12888216972351074,5.721962928771973,0.022524118423461914,17.041288375854492,277.3537292480469,4310903235280896.0,,1.2523446083068848,29,,7.076498031616211,4399,2.1441733837127686,0.06378023326396942,,
0.08280419558286667,31.633615493774414,0.1428380012512207,3.6734235286712646,0.03888416290283203,12.076682090759277,716.1298217773438,4359890826952704.0,,0.8826732635498047,29,,18.271581649780273,4449,1.8654266595840454,0.05450933054089546,,
,,,,,,254.65159606933594,4408878418624512.0,,0.7513853311538696,30,,6.497268199920654,4499,1.0537225008010864,0.042067497968673706,,
0.06079161912202835,43.889366149902344,0.15291810035705566,6.8603196144104,0.02229022979736328,16.449636459350586,391.4641418457031,4457866010296320.0,,0.9083044528961182,30,,9.987950325012207,4549,1.4976204633712769,0.04959380254149437,,
0.07432066649198532,34.82550811767578,0.1435096263885498,4.195316314697266,0.03420710563659668,13.455206871032715,729.0831909179688,4506853601968128.0,,0.7759106159210205,30,,18.60207748413086,4599,2.012099504470825,0.050814174115657806,,
,,,,,,224.59962463378906,4555840925204480.0,,0.9913243055343628,31,,5.730511665344238,4649,2.672074794769287,0.07502581179141998,,
0.06013914570212364,39.52875518798828,0.1625216007232666,7.2818121910095215,0.02231884002685547,16.62810516357422,271.4954528808594,4604828248440832.0,,1.01221764087677,31,,6.927028179168701,4699,2.0189597606658936,0.06179941073060036,,
0.07670129835605621,25.87140464782715,0.13791799545288086,3.9065749645233154,0.03530406951904297,13.037589073181152,1294.062744140625,4653816108548096.0,,0.8504720330238342,31,,33.01715850830078,4749,1.8714591264724731,0.05484255775809288,,
,,,,,,283.3764953613281,4702803431784448.0,,0.7810876369476318,32,,7.230164527893066,4799,2.0088613033294678,0.049682244658470154,,
0.061349183320999146,39.122310638427734,0.12467312812805176,5.606787204742432,0.022236108779907227,16.300134658813477,220.19873046875,4751791291891712.0,,0.7898329496383667,32,,5.618225574493408,4849,1.9882200956344604,0.045579537749290466,,
0.08780725300312042,83.07169342041016,0.571312427520752,12.626371383666992,0.045247554779052734,11.388581275939941,1235.1849365234375,4800778615128064.0,,0.8406316637992859,32,,31.514930725097656,4899,1.511482834815979,0.0489511601626873,,
,,,,,,257.9563293457031,4849765938364416.0,,0.9013028740882874,33,,6.5815863609313965,4949,1.0692667961120605,0.04860863834619522,,
0.06563003361225128,45.288143157958984,0.13082337379455566,5.832780361175537,0.02242898941040039,15.236927032470703,260.16064453125,4898753798471680.0,,0.750064492225647,33,,6.6378278732299805,4999,2.013928174972534,0.044790420681238174,,
0.08280690759420395,31.36748504638672,0.1551191806793213,3.7401883602142334,0.0414736270904541,12.076287269592285,585.19873046875,4947741121708032.0,,0.8661606311798096,33,,14.930960655212402,5049,1.5014787912368774,0.05432596802711487,,
,,,,,,238.4634246826172,4996728981815296.0,,0.8091663122177124,34,,6.084237098693848,5099,1.275303602218628,0.044582564383745193,,
0.06117125228047371,42.95411682128906,0.15175247192382812,6.827524662017822,0.022226572036743164,16.34754753112793,294.9918518066406,5045716305051648.0,,1.0684103965759277,34,,7.526523590087891,5149,1.3365193605422974,0.05464599281549454,,
0.07458312809467316,29.329204559326172,0.1563887596130371,4.605428695678711,0.033957481384277344,13.407858848571777,863.2708740234375,5094703628288000.0,,1.1938130855560303,34,,22.025789260864258,5199,1.373903751373291,0.06166747212409973,,
,,,,,,233.0874481201172,5143691488395264.0,,1.1219373941421509,35,,5.947072982788086,5249,1.2864232063293457,0.055689577013254166,,
0.06717094779014587,98.60386657714844,0.6645476818084717,30.29393768310547,0.021936655044555664,14.887389183044434,286.9795837402344,5192678811631616.0,,0.8928829431533813,35,,7.3220953941345215,5299,1.466138243675232,0.049325596541166306,,
0.08193617314100266,25.947664260864258,0.15268254280090332,3.990783214569092,0.03825879096984863,12.204621315002441,1295.7174072265625,5241666671738880.0,,1.066517949104309,35,,33.05937576293945,5349,1.3265308141708374,0.0596209391951561,,
,,,,,,220.2820281982422,5290653994975232.0,,0.8124243021011353,36,,5.6203508377075195,5399,0.820966899394989,0.04548905789852142,,
0.06350772082805634,40.8319091796875,0.12944722175598145,5.737453937530518,0.02256178855895996,15.746116638183594,275.3465576171875,5339641318211584.0,,0.9445927143096924,36,,7.0252861976623535,5449,0.9739395380020142,0.05183034390211105,,
0.07161051779985428,21.209169387817383,0.11824798583984375,2.5007967948913574,0.04728412628173828,13.964428901672363,593.130126953125,5388629178318848.0,,0.9531707167625427,36,,15.133325576782227,5499,1.1047399044036865,0.05190613865852356,,
,,,,,,270.0494079589844,5437616501555200.0,,0.910470187664032,37,,6.890132904052734,5549,1.3437693119049072,0.04996970668435097,,
0.05971957743167877,44.820899963378906,0.13252735137939453,5.9310078620910645,0.02234482765197754,16.74492835998535,247.1708984375,5486604361662464.0,,0.9990431070327759,37,,6.306403160095215,5599,1.501371145248413,0.060413751751184464,,
0.079209104180336,31.47623634338379,0.14171886444091797,3.6028244495391846,0.03933548927307129,12.624811172485352,771.8262329101562,5535591684898816.0,,1.5305287837982178,37,,19.692638397216797,5649,3.1667697429656982,0.6085056066513062,,
,,,,,,246.34738159179688,5584579008135168.0,,1.1910209655761719,38,,6.285391330718994,5699,1.2573671340942383,0.09032569825649261,,
0.0588131882250309,47.3198356628418,0.1872408390045166,8.137784004211426,0.02300882339477539,17.002988815307617,306.64434814453125,5633566868242432.0,,1.022334337234497,38,,7.823829174041748,5749,1.101340889930725,0.06414533406496048,,
0.07555299252271652,22.659334182739258,0.1297140121459961,2.703927755355835,0.04797244071960449,13.235743522644043,770.2073974609375,5682554191478784.0,,1.2494688034057617,38,,19.651334762573242,5799,3.6970388889312744,0.20824497938156128,,
,,,,,,243.69940185546875,5731542051586048.0,,0.8586949110031128,39,,6.217830181121826,5849,0.8133220672607422,0.047122567892074585,,
0.05927736684679985,48.44402313232422,0.19003534317016602,8.338906288146973,0.02278900146484375,16.86984634399414,256.4977722167969,5780529374822400.0,,1.076224684715271,39,,6.544372081756592,5899,1.621859073638916,0.05964573100209236,,
0.07795006036758423,23.500804901123047,0.11777067184448242,2.7540171146392822,0.04276323318481445,12.828726768493652,1069.583251953125,5829516698058752.0,,1.0063382387161255,39,,27.289714813232422,5949,1.3361964225769043,0.05948569253087044,,
,,,,,,282.80560302734375,5878504558166016.0,,1.2016974687576294,40,,7.215599060058594,5999,1.0249606370925903,0.06494724750518799,,
,,,,,,,,5878504558166016.0,,40,,,5999,,,1.3924201726913452,0.07592150568962097
0.05754277855157852,49.27973175048828,0.1270751953125,5.6633195877075195,0.02243828773498535,17.378376007080078,670.8146362304688,5927491881402368.0,,0.9686716198921204,40,,17.115394592285156,6049,2.0448458194732666,0.06396721303462982,,
0.07483866810798645,32.604488372802734,0.1504366397857666,3.5729565620422363,0.042104244232177734,13.362075805664062,480.59771728515625,5976479741509632.0,,1.0518250465393066,40,,12.262134552001953,6099,1.0095515251159668,0.05414099246263504,,
,,,,,,257.873291015625,6025467064745984.0,,1.5538287162780762,41,,6.5794677734375,6149,1.1937651634216309,0.07128573954105377,,
0.07553265988826752,110.73407745361328,0.8557851314544678,37.467098236083984,0.02284097671508789,13.23930549621582,371.8739013671875,6074454387982336.0,,0.9720572233200073,41,,9.488118171691895,6199,1.9090378284454346,0.053301602602005005,,
0.07078984379768372,30.736867904663086,0.1492304801940918,3.7636752128601074,0.03965020179748535,14.126320838928223,813.88818359375,6123442248089600.0,,0.9335341453552246,41,,20.76582145690918,6249,1.3292839527130127,0.051713451743125916,,
,,,,,,258.5859680175781,6172429571325952.0,,0.9687517285346985,42,,6.59765100479126,6299,0.9334735870361328,0.046536460518836975,,
0.05934971570968628,39.92041778564453,0.15135765075683594,6.756276607513428,0.022402524948120117,16.849279403686523,298.5559387207031,6221417431433216.0,,1.0840493440628052,42,,7.617458343505859,6349,1.4256353378295898,0.06123770773410797,,
0.07422994822263718,26.601011276245117,0.11769223213195801,2.8285410404205322,0.04160881042480469,13.471651077270508,792.5924682617188,6270404754669568.0,,0.9779136180877686,42,,20.222475051879883,6399,0.9963669180870056,0.051835618913173676,,
,,,,,,225.6964111328125,6319392077905920.0,,1.1095860004425049,43,,5.758495330810547,6449,0.7226364016532898,0.0547034852206707,,
0.05918373912572861,35.33115005493164,0.11475610733032227,4.974339008331299,0.02306962013244629,16.89653205871582,345.93182373046875,6368379938013184.0,,0.9223306775093079,43,,8.826223373413086,6499,0.929176390171051,0.05211537331342697,,
0.08666069060564041,98.38496398925781,0.6677515506744385,21.14190673828125,0.03158426284790039,11.539257049560547,1753.417724609375,6417367261249536.0,,0.9010570049285889,43,,44.737300872802734,6549,0.8890078067779541,0.049876417964696884,,
,,,,,,243.9410400390625,6466355121356800.0,,1.1975388526916504,44,,6.223995208740234,6599,0.9626133441925049,0.057446956634521484,,
0.05877246707677841,44.04072570800781,0.14105486869812012,6.269825458526611,0.02249741554260254,17.0147705078125,236.39718627929688,6515342444593152.0,,0.9089940190315247,44,,6.031518459320068,6649,0.9917231202125549,0.053854286670684814,,
0.08013053238391876,29.46809959411621,0.15540289878845215,3.7747180461883545,0.04116940498352051,12.47963809967041,808.1488647460938,6564329767829504.0,,1.1059845685958862,44,,20.619386672973633,6699,0.9029771685600281,0.057258669286966324,,
,,,,,,287.058349609375,6613317627936768.0,,0.8023457527160645,45,,7.3241047859191895,6749,0.8481140732765198,0.04133861884474754,,
0.06355327367782593,39.080406188964844,0.13501763343811035,6.07629919052124,0.022220373153686523,15.734829902648926,243.92398071289062,6662304951173120.0,,1.1087408065795898,45,,6.223559856414795,6799,1.1065151691436768,0.06122086942195892,,
0.07984790205955505,27.21088981628418,0.12761831283569336,3.4585986137390137,0.03689885139465332,12.523810386657715,900.3018798828125,6711292811280384.0,,1.4468157291412354,45,,22.970611572265625,6849,0.8520249724388123,0.07241278886795044,,
,,,,,,277.254638671875,6760280134516736.0,,1.212839126586914,46,,7.073969841003418,6899,0.8155040144920349,0.05727321654558182,,
0.06584521383047104,72.57476043701172,0.47965145111083984,21.137279510498047,0.022692203521728516,15.187131881713867,262.6246337890625,6809267457753088.0,,1.1524622440338135,46,,6.700694561004639,6949,0.7666065096855164,0.06093180179595947,,
0.077719546854496,27.038040161132812,0.1390824317932129,3.344440221786499,0.04158616065979004,12.866775512695312,944.5281372070312,6858255317860352.0,,1.1946756839752197,46,,24.099014282226562,6999,0.850821316242218,0.06164593994617462,,
,,,,,,312.5401916503906,6907242641096704.0,,0.9361082315444946,47,,7.974257469177246,7049,0.6559781432151794,0.04644109308719635,,
0.060247499495744705,40.15791702270508,0.13818097114562988,6.188713073730469,0.022327899932861328,16.59819984436035,260.54412841796875,6956230501203968.0,,0.773507833480835,47,,6.64761209487915,7099,0.9026492834091187,0.046835966408252716,,
